bandWidthShare,channelID,edgeName,melName,timeStamp
4.545454545454546,"channelID: 251",Edge_34,MEL_Edge_34.31,60.9332
4.761904761904762,"channelID: 251",Edge_34,MEL_Edge_34.31,61.04638
5.0,"channelID: 251",Edge_34,MEL_Edge_34.31,62.138380000000005
5.2631578947368425,"channelID: 251",Edge_34,MEL_Edge_34.31,62.358760000000004
5.555555555555555,"channelID: 251",Edge_34,MEL_Edge_34.31,62.69653999999999
5.882352941176471,"channelID: 251",Edge_34,MEL_Edge_34.31,62.72533999999999
6.25,"channelID: 251",Edge_34,MEL_Edge_34.31,62.92315999999999
6.666666666666667,"channelID: 251",Edge_34,MEL_Edge_34.31,63.07781999999999
7.142857142857143,"channelID: 251",Edge_34,MEL_Edge_34.31,63.17012
7.6923076923076925,"channelID: 251",Edge_34,MEL_Edge_34.31,63.19012
8.333333333333334,"channelID: 251",Edge_34,MEL_Edge_34.31,63.21437
8.695652173913043,"channelID: 251",Edge_34,MEL_Edge_34.31,63.256370000000004
8.771929824561404,"channelID: 251",Edge_34,MEL_Edge_34.31,63.278000000000006
8.849557522123893,"channelID: 251",Edge_34,MEL_Edge_34.31,63.280530000000006
8.928571428571429,"channelID: 251",Edge_34,MEL_Edge_34.31,63.326910000000005
9.00900900900901,"channelID: 251",Edge_34,MEL_Edge_34.31,63.35268000000001
9.090909090909092,"channelID: 251",Edge_34,MEL_Edge_34.31,63.39813000000001
8.928571428571429,"channelID: 251",Edge_34,MEL_Edge_34.31,63.438
9.00900900900901,"channelID: 251",Edge_34,MEL_Edge_34.31,63.490050000000004
8.849557522123893,"channelID: 251",Edge_34,MEL_Edge_34.31,63.5
8.928571428571429,"channelID: 251",Edge_34,MEL_Edge_34.31,63.56356
9.00900900900901,"channelID: 251",Edge_34,MEL_Edge_34.31,63.611160000000005
3.7037037037037037,"channelID: 252",Edge_34,MEL_Edge_34.31,46.48999999999999
3.5714285714285716,"channelID: 252",Edge_34,MEL_Edge_34.31,46.72599999999999
3.7037037037037037,"channelID: 252",Edge_34,MEL_Edge_34.31,52.61497000000001
3.8461538461538463,"channelID: 252",Edge_34,MEL_Edge_34.31,56.74574999999998
4.0,"channelID: 252",Edge_34,MEL_Edge_34.31,57.88979999999998
4.166666666666667,"channelID: 252",Edge_34,MEL_Edge_34.31,59.602599999999995
4.3478260869565215,"channelID: 252",Edge_34,MEL_Edge_34.31,59.81384
4.545454545454546,"channelID: 252",Edge_34,MEL_Edge_34.31,60.9332
4.761904761904762,"channelID: 252",Edge_34,MEL_Edge_34.31,61.04638
5.0,"channelID: 252",Edge_34,MEL_Edge_34.31,62.138380000000005
5.2631578947368425,"channelID: 252",Edge_34,MEL_Edge_34.31,62.358760000000004
5.555555555555555,"channelID: 252",Edge_34,MEL_Edge_34.31,62.69653999999999
5.882352941176471,"channelID: 252",Edge_34,MEL_Edge_34.31,62.72533999999999
6.25,"channelID: 252",Edge_34,MEL_Edge_34.31,62.92315999999999
6.666666666666667,"channelID: 252",Edge_34,MEL_Edge_34.31,63.07781999999999
7.142857142857143,"channelID: 252",Edge_34,MEL_Edge_34.31,63.17012
7.6923076923076925,"channelID: 252",Edge_34,MEL_Edge_34.31,63.19012
8.333333333333334,"channelID: 252",Edge_34,MEL_Edge_34.31,63.21437
8.695652173913043,"channelID: 252",Edge_34,MEL_Edge_34.31,63.256370000000004
8.771929824561404,"channelID: 252",Edge_34,MEL_Edge_34.31,63.278000000000006
8.849557522123893,"channelID: 252",Edge_34,MEL_Edge_34.31,63.280530000000006
8.928571428571429,"channelID: 252",Edge_34,MEL_Edge_34.31,63.326910000000005
9.00900900900901,"channelID: 252",Edge_34,MEL_Edge_34.31,63.35268000000001
9.090909090909092,"channelID: 252",Edge_34,MEL_Edge_34.31,63.39813000000001
8.928571428571429,"channelID: 252",Edge_34,MEL_Edge_34.31,63.438
9.00900900900901,"channelID: 252",Edge_34,MEL_Edge_34.31,63.490050000000004
8.849557522123893,"channelID: 252",Edge_34,MEL_Edge_34.31,63.5
8.928571428571429,"channelID: 252",Edge_34,MEL_Edge_34.31,63.56356
9.00900900900901,"channelID: 252",Edge_34,MEL_Edge_34.31,63.611160000000005
9.090909090909092,"channelID: 252",Edge_34,MEL_Edge_34.31,63.64312
3.5714285714285716,"channelID: 253",Edge_34,MEL_Edge_34.31,46.72599999999999
3.7037037037037037,"channelID: 253",Edge_34,MEL_Edge_34.31,52.61497000000001
3.8461538461538463,"channelID: 253",Edge_34,MEL_Edge_34.31,56.74574999999998
4.0,"channelID: 253",Edge_34,MEL_Edge_34.31,57.88979999999998
4.166666666666667,"channelID: 253",Edge_34,MEL_Edge_34.31,59.602599999999995
4.3478260869565215,"channelID: 253",Edge_34,MEL_Edge_34.31,59.81384
4.545454545454546,"channelID: 253",Edge_34,MEL_Edge_34.31,60.9332
4.761904761904762,"channelID: 253",Edge_34,MEL_Edge_34.31,61.04638
5.0,"channelID: 253",Edge_34,MEL_Edge_34.31,62.138380000000005
5.2631578947368425,"channelID: 253",Edge_34,MEL_Edge_34.31,62.358760000000004
5.555555555555555,"channelID: 253",Edge_34,MEL_Edge_34.31,62.69653999999999
5.882352941176471,"channelID: 253",Edge_34,MEL_Edge_34.31,62.72533999999999
6.25,"channelID: 253",Edge_34,MEL_Edge_34.31,62.92315999999999
6.666666666666667,"channelID: 253",Edge_34,MEL_Edge_34.31,63.07781999999999
7.142857142857143,"channelID: 253",Edge_34,MEL_Edge_34.31,63.17012
7.6923076923076925,"channelID: 253",Edge_34,MEL_Edge_34.31,63.19012
8.333333333333334,"channelID: 253",Edge_34,MEL_Edge_34.31,63.21437
8.695652173913043,"channelID: 253",Edge_34,MEL_Edge_34.31,63.256370000000004
8.771929824561404,"channelID: 253",Edge_34,MEL_Edge_34.31,63.278000000000006
8.849557522123893,"channelID: 253",Edge_34,MEL_Edge_34.31,63.280530000000006
8.928571428571429,"channelID: 253",Edge_34,MEL_Edge_34.31,63.326910000000005
9.00900900900901,"channelID: 253",Edge_34,MEL_Edge_34.31,63.35268000000001
9.090909090909092,"channelID: 253",Edge_34,MEL_Edge_34.31,63.39813000000001
8.928571428571429,"channelID: 253",Edge_34,MEL_Edge_34.31,63.438
9.00900900900901,"channelID: 253",Edge_34,MEL_Edge_34.31,63.490050000000004
8.849557522123893,"channelID: 253",Edge_34,MEL_Edge_34.31,63.5
8.928571428571429,"channelID: 253",Edge_34,MEL_Edge_34.31,63.56356
9.00900900900901,"channelID: 253",Edge_34,MEL_Edge_34.31,63.611160000000005
9.090909090909092,"channelID: 253",Edge_34,MEL_Edge_34.31,63.64312
9.174311926605505,"channelID: 253",Edge_34,MEL_Edge_34.31,63.66089
20.0,"channelID: 260",Edge_204c,MEL_Edge_204c.11,50.88
25.0,"channelID: 260",Edge_204c,MEL_Edge_204c.11,51.264250000000004
20.0,"channelID: 260",Edge_204c,MEL_Edge_204c.11,51.335999999999984
16.666666666666668,"channelID: 260",Edge_204c,MEL_Edge_204c.11,51.67599999999999
14.285714285714286,"channelID: 260",Edge_204c,MEL_Edge_204c.11,52.016000000000005
12.5,"channelID: 260",Edge_204c,MEL_Edge_204c.11,52.232
11.11111111111111,"channelID: 260",Edge_204c,MEL_Edge_204c.11,52.352000000000004
10.0,"channelID: 260",Edge_204c,MEL_Edge_204c.11,52.764
9.090909090909092,"channelID: 260",Edge_204c,MEL_Edge_204c.11,53.071999999999996
8.333333333333334,"channelID: 260",Edge_204c,MEL_Edge_204c.11,53.412000000000006
9.090909090909092,"channelID: 260",Edge_204c,MEL_Edge_204c.11,53.43732000000001
8.333333333333334,"channelID: 260",Edge_204c,MEL_Edge_204c.11,53.495999999999995
7.6923076923076925,"channelID: 260",Edge_204c,MEL_Edge_204c.11,53.611999999999995
7.142857142857143,"channelID: 260",Edge_204c,MEL_Edge_204c.11,53.83599999999999
6.666666666666667,"channelID: 260",Edge_204c,MEL_Edge_204c.11,53.95599999999998
6.25,"channelID: 260",Edge_204c,MEL_Edge_204c.11,54.184
5.882352941176471,"channelID: 260",Edge_204c,MEL_Edge_204c.11,54.472
5.555555555555555,"channelID: 260",Edge_204c,MEL_Edge_204c.11,54.523999999999994
5.2631578947368425,"channelID: 260",Edge_204c,MEL_Edge_204c.11,54.52799999999999
5.0,"channelID: 260",Edge_204c,MEL_Edge_204c.11,54.699999999999996
4.761904761904762,"channelID: 260",Edge_204c,MEL_Edge_204c.11,54.75999999999999
4.545454545454546,"channelID: 260",Edge_204c,MEL_Edge_204c.11,54.80799999999999
4.3478260869565215,"channelID: 260",Edge_204c,MEL_Edge_204c.11,54.89199999999999
4.166666666666667,"channelID: 260",Edge_204c,MEL_Edge_204c.11,54.97199999999999
4.0,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.04399999999999
3.8461538461538463,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.05199999999998
3.7037037037037037,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.151999999999994
3.5714285714285716,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.23599999999999
3.7037037037037037,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.27094999999999
3.5714285714285716,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.28799999999999
3.4482758620689653,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.31199999999998
3.3333333333333335,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.395999999999994
3.225806451612903,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.40399999999999
3.125,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.41999999999998
3.0303030303030303,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.49199999999998
2.9411764705882355,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.50399999999999
2.857142857142857,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.53599999999999
2.7777777777777777,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.56399999999998
2.7027027027027026,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.57199999999998
2.6315789473684212,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.61599999999998
2.5641025641025643,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.61999999999998
2.5,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.63199999999998
2.380952380952381,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.65599999999997
2.272727272727273,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.67999999999998
2.1739130434782608,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.69199999999997
2.127659574468085,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.71599999999997
2.0833333333333335,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.78799999999998
2.0408163265306123,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.843999999999966
2.0,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.871999999999986
1.9607843137254901,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.89599999999999
1.9230769230769231,"channelID: 260",Edge_204c,MEL_Edge_204c.11,55.90799999999998
1.9607843137254901,"channelID: 260",Edge_204c,MEL_Edge_204c.11,56.36037999999998
21.27659574468085,"channelID: 277",Edge_9,MEL_Edge_9.3,54.34
20.833333333333332,"channelID: 277",Edge_9,MEL_Edge_9.3,54.472
20.408163265306122,"channelID: 277",Edge_9,MEL_Edge_9.3,54.523999999999994
20.0,"channelID: 277",Edge_9,MEL_Edge_9.3,54.52799999999999
19.607843137254903,"channelID: 277",Edge_9,MEL_Edge_9.3,54.699999999999996
19.23076923076923,"channelID: 277",Edge_9,MEL_Edge_9.3,54.75999999999999
18.867924528301888,"channelID: 277",Edge_9,MEL_Edge_9.3,54.80799999999999
18.51851851851852,"channelID: 277",Edge_9,MEL_Edge_9.3,54.89199999999999
18.181818181818183,"channelID: 277",Edge_9,MEL_Edge_9.3,54.97199999999999
17.857142857142858,"channelID: 277",Edge_9,MEL_Edge_9.3,55.04399999999999
12.5,"channelID: 277",Edge_9,MEL_Edge_9.3,55.044000000000004
8.333333333333334,"channelID: 277",Edge_9,MEL_Edge_9.3,55.623999999999995
6.666666666666667,"channelID: 277",Edge_9,MEL_Edge_9.3,58.156
5.555555555555555,"channelID: 277",Edge_9,MEL_Edge_9.3,59.196
4.545454545454546,"channelID: 277",Edge_9,MEL_Edge_9.3,59.756
4.0,"channelID: 277",Edge_9,MEL_Edge_9.3,60.072
3.7037037037037037,"channelID: 277",Edge_9,MEL_Edge_9.3,61.211999999999996
3.3333333333333335,"channelID: 277",Edge_9,MEL_Edge_9.3,61.27199999999999
3.0303030303030303,"channelID: 277",Edge_9,MEL_Edge_9.3,61.508
2.7777777777777777,"channelID: 277",Edge_9,MEL_Edge_9.3,62.072
2.7027027027027026,"channelID: 277",Edge_9,MEL_Edge_9.3,62.428
2.5641025641025643,"channelID: 277",Edge_9,MEL_Edge_9.3,62.544
2.4390243902439024,"channelID: 277",Edge_9,MEL_Edge_9.3,62.587999999999994
2.3255813953488373,"channelID: 277",Edge_9,MEL_Edge_9.3,62.60399999999999
2.272727272727273,"channelID: 277",Edge_9,MEL_Edge_9.3,62.82399999999999
2.127659574468085,"channelID: 277",Edge_9,MEL_Edge_9.3,62.931999999999995
2.0833333333333335,"channelID: 277",Edge_9,MEL_Edge_9.3,62.98399999999999
2.0408163265306123,"channelID: 277",Edge_9,MEL_Edge_9.3,63.03199999999999
1.9607843137254901,"channelID: 277",Edge_9,MEL_Edge_9.3,63.07199999999999
1.9230769230769231,"channelID: 277",Edge_9,MEL_Edge_9.3,63.087999999999994
1.8867924528301887,"channelID: 277",Edge_9,MEL_Edge_9.3,63.098
1.8181818181818181,"channelID: 277",Edge_9,MEL_Edge_9.3,63.438
1.7543859649122806,"channelID: 277",Edge_9,MEL_Edge_9.3,63.5
1.7241379310344827,"channelID: 277",Edge_9,MEL_Edge_9.3,63.86
1.694915254237288,"channelID: 277",Edge_9,MEL_Edge_9.3,63.988
1.6129032258064515,"channelID: 277",Edge_9,MEL_Edge_9.3,64.048
1.5384615384615385,"channelID: 277",Edge_9,MEL_Edge_9.3,64.22
1.5151515151515151,"channelID: 277",Edge_9,MEL_Edge_9.3,64.30799999999999
1.4492753623188406,"channelID: 277",Edge_9,MEL_Edge_9.3,64.402
1.4285714285714286,"channelID: 277",Edge_9,MEL_Edge_9.3,64.48400000000001
1.408450704225352,"channelID: 277",Edge_9,MEL_Edge_9.3,64.53
1.36986301369863,"channelID: 277",Edge_9,MEL_Edge_9.3,64.58800000000001
1.3157894736842106,"channelID: 277",Edge_9,MEL_Edge_9.3,64.604
1.2987012987012987,"channelID: 277",Edge_9,MEL_Edge_9.3,64.61800000000001
1.2820512820512822,"channelID: 277",Edge_9,MEL_Edge_9.3,64.64200000000001
1.25,"channelID: 277",Edge_9,MEL_Edge_9.3,64.66000000000001
1.2345679012345678,"channelID: 277",Edge_9,MEL_Edge_9.3,64.69200000000001
1.2195121951219512,"channelID: 277",Edge_9,MEL_Edge_9.3,64.74800000000002
1.1904761904761905,"channelID: 277",Edge_9,MEL_Edge_9.3,64.802
1.1764705882352942,"channelID: 277",Edge_9,MEL_Edge_9.3,64.836
1.1627906976744187,"channelID: 277",Edge_9,MEL_Edge_9.3,64.86000000000003
1.1363636363636365,"channelID: 277",Edge_9,MEL_Edge_9.3,64.878
21.27659574468085,"channelID: 276",Edge_9,MEL_Edge_9.3,54.34
20.833333333333332,"channelID: 276",Edge_9,MEL_Edge_9.3,54.472
20.408163265306122,"channelID: 276",Edge_9,MEL_Edge_9.3,54.523999999999994
20.0,"channelID: 276",Edge_9,MEL_Edge_9.3,54.52799999999999
19.607843137254903,"channelID: 276",Edge_9,MEL_Edge_9.3,54.699999999999996
19.23076923076923,"channelID: 276",Edge_9,MEL_Edge_9.3,54.75999999999999
18.867924528301888,"channelID: 276",Edge_9,MEL_Edge_9.3,54.80799999999999
18.51851851851852,"channelID: 276",Edge_9,MEL_Edge_9.3,54.89199999999999
18.181818181818183,"channelID: 276",Edge_9,MEL_Edge_9.3,54.97199999999999
17.857142857142858,"channelID: 276",Edge_9,MEL_Edge_9.3,55.04399999999999
12.5,"channelID: 276",Edge_9,MEL_Edge_9.3,55.044000000000004
8.333333333333334,"channelID: 276",Edge_9,MEL_Edge_9.3,55.623999999999995
6.666666666666667,"channelID: 276",Edge_9,MEL_Edge_9.3,58.156
5.555555555555555,"channelID: 276",Edge_9,MEL_Edge_9.3,59.196
4.545454545454546,"channelID: 276",Edge_9,MEL_Edge_9.3,59.756
4.0,"channelID: 276",Edge_9,MEL_Edge_9.3,60.072
3.7037037037037037,"channelID: 276",Edge_9,MEL_Edge_9.3,61.211999999999996
3.3333333333333335,"channelID: 276",Edge_9,MEL_Edge_9.3,61.27199999999999
3.0303030303030303,"channelID: 276",Edge_9,MEL_Edge_9.3,61.508
2.7777777777777777,"channelID: 276",Edge_9,MEL_Edge_9.3,62.072
2.7027027027027026,"channelID: 276",Edge_9,MEL_Edge_9.3,62.428
2.5641025641025643,"channelID: 276",Edge_9,MEL_Edge_9.3,62.544
2.4390243902439024,"channelID: 276",Edge_9,MEL_Edge_9.3,62.587999999999994
2.3255813953488373,"channelID: 276",Edge_9,MEL_Edge_9.3,62.60399999999999
2.272727272727273,"channelID: 276",Edge_9,MEL_Edge_9.3,62.82399999999999
2.127659574468085,"channelID: 276",Edge_9,MEL_Edge_9.3,62.931999999999995
2.0833333333333335,"channelID: 276",Edge_9,MEL_Edge_9.3,62.98399999999999
2.0408163265306123,"channelID: 276",Edge_9,MEL_Edge_9.3,63.03199999999999
1.9607843137254901,"channelID: 276",Edge_9,MEL_Edge_9.3,63.07199999999999
1.9230769230769231,"channelID: 276",Edge_9,MEL_Edge_9.3,63.087999999999994
1.8867924528301887,"channelID: 276",Edge_9,MEL_Edge_9.3,63.098
1.8181818181818181,"channelID: 276",Edge_9,MEL_Edge_9.3,63.438
1.7543859649122806,"channelID: 276",Edge_9,MEL_Edge_9.3,63.5
1.7241379310344827,"channelID: 276",Edge_9,MEL_Edge_9.3,63.86
1.694915254237288,"channelID: 276",Edge_9,MEL_Edge_9.3,63.988
1.6129032258064515,"channelID: 276",Edge_9,MEL_Edge_9.3,64.048
1.5384615384615385,"channelID: 276",Edge_9,MEL_Edge_9.3,64.22
1.5151515151515151,"channelID: 276",Edge_9,MEL_Edge_9.3,64.30799999999999
1.4492753623188406,"channelID: 276",Edge_9,MEL_Edge_9.3,64.402
1.4285714285714286,"channelID: 276",Edge_9,MEL_Edge_9.3,64.48400000000001
1.408450704225352,"channelID: 276",Edge_9,MEL_Edge_9.3,64.53
1.36986301369863,"channelID: 276",Edge_9,MEL_Edge_9.3,64.58800000000001
1.3157894736842106,"channelID: 276",Edge_9,MEL_Edge_9.3,64.604
1.2987012987012987,"channelID: 276",Edge_9,MEL_Edge_9.3,64.61800000000001
1.2820512820512822,"channelID: 276",Edge_9,MEL_Edge_9.3,64.64200000000001
1.25,"channelID: 276",Edge_9,MEL_Edge_9.3,64.66000000000001
1.2345679012345678,"channelID: 276",Edge_9,MEL_Edge_9.3,64.69200000000001
1.2195121951219512,"channelID: 276",Edge_9,MEL_Edge_9.3,64.74800000000002
1.1904761904761905,"channelID: 276",Edge_9,MEL_Edge_9.3,64.802
1.1764705882352942,"channelID: 276",Edge_9,MEL_Edge_9.3,64.836
1.1627906976744187,"channelID: 276",Edge_9,MEL_Edge_9.3,64.86000000000003
1.1363636363636365,"channelID: 276",Edge_9,MEL_Edge_9.3,64.878
1.1494252873563218,"channelID: 276",Edge_9,MEL_Edge_9.3,68.00725999999999
21.27659574468085,"channelID: 275",Edge_9,MEL_Edge_9.3,54.34
20.833333333333332,"channelID: 275",Edge_9,MEL_Edge_9.3,54.472
20.408163265306122,"channelID: 275",Edge_9,MEL_Edge_9.3,54.523999999999994
20.0,"channelID: 275",Edge_9,MEL_Edge_9.3,54.52799999999999
19.607843137254903,"channelID: 275",Edge_9,MEL_Edge_9.3,54.699999999999996
19.23076923076923,"channelID: 275",Edge_9,MEL_Edge_9.3,54.75999999999999
18.867924528301888,"channelID: 275",Edge_9,MEL_Edge_9.3,54.80799999999999
18.51851851851852,"channelID: 275",Edge_9,MEL_Edge_9.3,54.89199999999999
18.181818181818183,"channelID: 275",Edge_9,MEL_Edge_9.3,54.97199999999999
17.857142857142858,"channelID: 275",Edge_9,MEL_Edge_9.3,55.04399999999999
12.5,"channelID: 275",Edge_9,MEL_Edge_9.3,55.044000000000004
8.333333333333334,"channelID: 275",Edge_9,MEL_Edge_9.3,55.623999999999995
6.666666666666667,"channelID: 275",Edge_9,MEL_Edge_9.3,58.156
5.555555555555555,"channelID: 275",Edge_9,MEL_Edge_9.3,59.196
4.545454545454546,"channelID: 275",Edge_9,MEL_Edge_9.3,59.756
4.0,"channelID: 275",Edge_9,MEL_Edge_9.3,60.072
3.7037037037037037,"channelID: 275",Edge_9,MEL_Edge_9.3,61.211999999999996
3.3333333333333335,"channelID: 275",Edge_9,MEL_Edge_9.3,61.27199999999999
3.0303030303030303,"channelID: 275",Edge_9,MEL_Edge_9.3,61.508
2.7777777777777777,"channelID: 275",Edge_9,MEL_Edge_9.3,62.072
2.7027027027027026,"channelID: 275",Edge_9,MEL_Edge_9.3,62.428
2.5641025641025643,"channelID: 275",Edge_9,MEL_Edge_9.3,62.544
2.4390243902439024,"channelID: 275",Edge_9,MEL_Edge_9.3,62.587999999999994
2.3255813953488373,"channelID: 275",Edge_9,MEL_Edge_9.3,62.60399999999999
2.272727272727273,"channelID: 275",Edge_9,MEL_Edge_9.3,62.82399999999999
2.127659574468085,"channelID: 275",Edge_9,MEL_Edge_9.3,62.931999999999995
2.0833333333333335,"channelID: 275",Edge_9,MEL_Edge_9.3,62.98399999999999
2.0408163265306123,"channelID: 275",Edge_9,MEL_Edge_9.3,63.03199999999999
1.9607843137254901,"channelID: 275",Edge_9,MEL_Edge_9.3,63.07199999999999
1.9230769230769231,"channelID: 275",Edge_9,MEL_Edge_9.3,63.087999999999994
1.8867924528301887,"channelID: 275",Edge_9,MEL_Edge_9.3,63.098
1.8181818181818181,"channelID: 275",Edge_9,MEL_Edge_9.3,63.438
1.7543859649122806,"channelID: 275",Edge_9,MEL_Edge_9.3,63.5
1.7241379310344827,"channelID: 275",Edge_9,MEL_Edge_9.3,63.86
1.694915254237288,"channelID: 275",Edge_9,MEL_Edge_9.3,63.988
1.6129032258064515,"channelID: 275",Edge_9,MEL_Edge_9.3,64.048
1.5384615384615385,"channelID: 275",Edge_9,MEL_Edge_9.3,64.22
1.5151515151515151,"channelID: 275",Edge_9,MEL_Edge_9.3,64.30799999999999
1.4492753623188406,"channelID: 275",Edge_9,MEL_Edge_9.3,64.402
1.4285714285714286,"channelID: 275",Edge_9,MEL_Edge_9.3,64.48400000000001
1.408450704225352,"channelID: 275",Edge_9,MEL_Edge_9.3,64.53
1.36986301369863,"channelID: 275",Edge_9,MEL_Edge_9.3,64.58800000000001
1.3157894736842106,"channelID: 275",Edge_9,MEL_Edge_9.3,64.604
1.2987012987012987,"channelID: 275",Edge_9,MEL_Edge_9.3,64.61800000000001
1.2820512820512822,"channelID: 275",Edge_9,MEL_Edge_9.3,64.64200000000001
1.25,"channelID: 275",Edge_9,MEL_Edge_9.3,64.66000000000001
1.2345679012345678,"channelID: 275",Edge_9,MEL_Edge_9.3,64.69200000000001
1.2195121951219512,"channelID: 275",Edge_9,MEL_Edge_9.3,64.74800000000002
1.1904761904761905,"channelID: 275",Edge_9,MEL_Edge_9.3,64.802
1.1764705882352942,"channelID: 275",Edge_9,MEL_Edge_9.3,64.836
1.1627906976744187,"channelID: 275",Edge_9,MEL_Edge_9.3,64.86000000000003
1.1363636363636365,"channelID: 275",Edge_9,MEL_Edge_9.3,64.878
1.1627906976744187,"channelID: 275",Edge_9,MEL_Edge_9.3,68.00725999999999
21.27659574468085,"channelID: 274",Edge_9,MEL_Edge_9.3,54.34
20.833333333333332,"channelID: 274",Edge_9,MEL_Edge_9.3,54.472
20.408163265306122,"channelID: 274",Edge_9,MEL_Edge_9.3,54.523999999999994
20.0,"channelID: 274",Edge_9,MEL_Edge_9.3,54.52799999999999
19.607843137254903,"channelID: 274",Edge_9,MEL_Edge_9.3,54.699999999999996
19.23076923076923,"channelID: 274",Edge_9,MEL_Edge_9.3,54.75999999999999
18.867924528301888,"channelID: 274",Edge_9,MEL_Edge_9.3,54.80799999999999
18.51851851851852,"channelID: 274",Edge_9,MEL_Edge_9.3,54.89199999999999
18.181818181818183,"channelID: 274",Edge_9,MEL_Edge_9.3,54.97199999999999
17.857142857142858,"channelID: 274",Edge_9,MEL_Edge_9.3,55.04399999999999
12.5,"channelID: 274",Edge_9,MEL_Edge_9.3,55.044000000000004
8.333333333333334,"channelID: 274",Edge_9,MEL_Edge_9.3,55.623999999999995
6.666666666666667,"channelID: 274",Edge_9,MEL_Edge_9.3,58.156
5.555555555555555,"channelID: 274",Edge_9,MEL_Edge_9.3,59.196
4.545454545454546,"channelID: 274",Edge_9,MEL_Edge_9.3,59.756
4.0,"channelID: 274",Edge_9,MEL_Edge_9.3,60.072
3.7037037037037037,"channelID: 274",Edge_9,MEL_Edge_9.3,61.211999999999996
3.3333333333333335,"channelID: 274",Edge_9,MEL_Edge_9.3,61.27199999999999
3.0303030303030303,"channelID: 274",Edge_9,MEL_Edge_9.3,61.508
2.7777777777777777,"channelID: 274",Edge_9,MEL_Edge_9.3,62.072
2.7027027027027026,"channelID: 274",Edge_9,MEL_Edge_9.3,62.428
2.5641025641025643,"channelID: 274",Edge_9,MEL_Edge_9.3,62.544
2.4390243902439024,"channelID: 274",Edge_9,MEL_Edge_9.3,62.587999999999994
2.3255813953488373,"channelID: 274",Edge_9,MEL_Edge_9.3,62.60399999999999
2.272727272727273,"channelID: 274",Edge_9,MEL_Edge_9.3,62.82399999999999
2.127659574468085,"channelID: 274",Edge_9,MEL_Edge_9.3,62.931999999999995
2.0833333333333335,"channelID: 274",Edge_9,MEL_Edge_9.3,62.98399999999999
2.0408163265306123,"channelID: 274",Edge_9,MEL_Edge_9.3,63.03199999999999
1.9607843137254901,"channelID: 274",Edge_9,MEL_Edge_9.3,63.07199999999999
1.9230769230769231,"channelID: 274",Edge_9,MEL_Edge_9.3,63.087999999999994
1.8867924528301887,"channelID: 274",Edge_9,MEL_Edge_9.3,63.098
1.8181818181818181,"channelID: 274",Edge_9,MEL_Edge_9.3,63.438
1.7543859649122806,"channelID: 274",Edge_9,MEL_Edge_9.3,63.5
1.7241379310344827,"channelID: 274",Edge_9,MEL_Edge_9.3,63.86
1.694915254237288,"channelID: 274",Edge_9,MEL_Edge_9.3,63.988
1.6129032258064515,"channelID: 274",Edge_9,MEL_Edge_9.3,64.048
1.5384615384615385,"channelID: 274",Edge_9,MEL_Edge_9.3,64.22
1.5151515151515151,"channelID: 274",Edge_9,MEL_Edge_9.3,64.30799999999999
1.4492753623188406,"channelID: 274",Edge_9,MEL_Edge_9.3,64.402
1.4285714285714286,"channelID: 274",Edge_9,MEL_Edge_9.3,64.48400000000001
1.408450704225352,"channelID: 274",Edge_9,MEL_Edge_9.3,64.53
1.36986301369863,"channelID: 274",Edge_9,MEL_Edge_9.3,64.58800000000001
1.3157894736842106,"channelID: 274",Edge_9,MEL_Edge_9.3,64.604
1.2987012987012987,"channelID: 274",Edge_9,MEL_Edge_9.3,64.61800000000001
1.2820512820512822,"channelID: 274",Edge_9,MEL_Edge_9.3,64.64200000000001
1.25,"channelID: 274",Edge_9,MEL_Edge_9.3,64.66000000000001
1.2345679012345678,"channelID: 274",Edge_9,MEL_Edge_9.3,64.69200000000001
1.2195121951219512,"channelID: 274",Edge_9,MEL_Edge_9.3,64.74800000000002
1.1904761904761905,"channelID: 274",Edge_9,MEL_Edge_9.3,64.802
